filepath,relative_path,class_label,description,width,height,aspect_ratio,file_size_kb
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-H\ASC-H_89.jpg,data/raw/ASC-H/ASC-H_89.jpg,ASC-H,"Atypical squamous cells, cannot exclude HSIL",2592,1944,1.3333333333333333,1095.5478515625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-H\ASC-H_9.jpg,data/raw/ASC-H/ASC-H_9.jpg,ASC-H,"Atypical squamous cells, cannot exclude HSIL",2592,1944,1.3333333333333333,610.9970703125
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-H\ASC-H_90.jpg,data/raw/ASC-H/ASC-H_90.jpg,ASC-H,"Atypical squamous cells, cannot exclude HSIL",2592,1944,1.3333333333333333,1642.7431640625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-H\ASC-H_91.jpg,data/raw/ASC-H/ASC-H_91.jpg,ASC-H,"Atypical squamous cells, cannot exclude HSIL",2592,1944,1.3333333333333333,502.55859375
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-H\ASC-H_92.jpg,data/raw/ASC-H/ASC-H_92.jpg,ASC-H,"Atypical squamous cells, cannot exclude HSIL",2592,1944,1.3333333333333333,1651.869140625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-H\ASC-H_93.jpg,data/raw/ASC-H/ASC-H_93.jpg,ASC-H,"Atypical squamous cells, cannot exclude HSIL",2592,1944,1.3333333333333333,1852.1923828125
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-H\ASC-H_94.jpg,data/raw/ASC-H/ASC-H_94.jpg,ASC-H,"Atypical squamous cells, cannot exclude HSIL",2592,1944,1.3333333333333333,1506.197265625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-H\ASC-H_95.jpg,data/raw/ASC-H/ASC-H_95.jpg,ASC-H,"Atypical squamous cells, cannot exclude HSIL",2592,1944,1.3333333333333333,1530.25
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-H\ASC-H_96.jpg,data/raw/ASC-H/ASC-H_96.jpg,ASC-H,"Atypical squamous cells, cannot exclude HSIL",2592,1944,1.3333333333333333,582.5341796875
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-H\ASC-H_97.jpg,data/raw/ASC-H/ASC-H_97.jpg,ASC-H,"Atypical squamous cells, cannot exclude HSIL",2592,1944,1.3333333333333333,1525.38671875
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-H\ASC-H_98.jpg,data/raw/ASC-H/ASC-H_98.jpg,ASC-H,"Atypical squamous cells, cannot exclude HSIL",2592,1944,1.3333333333333333,1231.8603515625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-H\ASC-H_99.jpg,data/raw/ASC-H/ASC-H_99.jpg,ASC-H,"Atypical squamous cells, cannot exclude HSIL",2592,1944,1.3333333333333333,600.55078125
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_1.jpg,data/raw/ASC-US/ASC-US_1.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,698.7939453125
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_10.jpg,data/raw/ASC-US/ASC-US_10.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,681.75390625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_100.jpg,data/raw/ASC-US/ASC-US_100.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,976.9248046875
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_101.jpg,data/raw/ASC-US/ASC-US_101.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,457.59375
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_102.jpg,data/raw/ASC-US/ASC-US_102.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1382.97265625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_103.jpg,data/raw/ASC-US/ASC-US_103.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1469.75390625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_104.jpg,data/raw/ASC-US/ASC-US_104.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,897.9951171875
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_105.jpg,data/raw/ASC-US/ASC-US_105.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,636.287109375
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_106.jpg,data/raw/ASC-US/ASC-US_106.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1366.2734375
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_107.jpg,data/raw/ASC-US/ASC-US_107.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,998.796875
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_108.jpg,data/raw/ASC-US/ASC-US_108.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1168.7587890625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_109.jpg,data/raw/ASC-US/ASC-US_109.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,840.04296875
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_11.jpg,data/raw/ASC-US/ASC-US_11.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,792.1884765625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_110.jpg,data/raw/ASC-US/ASC-US_110.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1253.4111328125
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_111.jpg,data/raw/ASC-US/ASC-US_111.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1476.5009765625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_112.jpg,data/raw/ASC-US/ASC-US_112.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,870.7685546875
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_113.jpg,data/raw/ASC-US/ASC-US_113.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1653.8662109375
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_114.jpg,data/raw/ASC-US/ASC-US_114.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,695.7109375
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_115.jpg,data/raw/ASC-US/ASC-US_115.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,455.1455078125
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_116.jpg,data/raw/ASC-US/ASC-US_116.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,785.4013671875
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_117.jpg,data/raw/ASC-US/ASC-US_117.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1193.87109375
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_118.jpg,data/raw/ASC-US/ASC-US_118.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1124.052734375
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_119.jpg,data/raw/ASC-US/ASC-US_119.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1182.71484375
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_12.jpg,data/raw/ASC-US/ASC-US_12.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,817.18359375
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_120.jpg,data/raw/ASC-US/ASC-US_120.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1067.4375
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_121.jpg,data/raw/ASC-US/ASC-US_121.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,766.4931640625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_122.jpg,data/raw/ASC-US/ASC-US_122.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1504.7021484375
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_123.jpg,data/raw/ASC-US/ASC-US_123.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1818.05859375
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_124.jpg,data/raw/ASC-US/ASC-US_124.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1558.408203125
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_125.jpg,data/raw/ASC-US/ASC-US_125.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,832.080078125
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_126.jpg,data/raw/ASC-US/ASC-US_126.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,567.0244140625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_127.jpg,data/raw/ASC-US/ASC-US_127.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1557.9658203125
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_128.jpg,data/raw/ASC-US/ASC-US_128.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1008.890625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_129.jpg,data/raw/ASC-US/ASC-US_129.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,777.3291015625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_13.jpg,data/raw/ASC-US/ASC-US_13.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,828.525390625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_130.jpg,data/raw/ASC-US/ASC-US_130.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,833.31640625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_131.jpg,data/raw/ASC-US/ASC-US_131.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,987.8955078125
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_132.jpg,data/raw/ASC-US/ASC-US_132.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1254.3544921875
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_133.jpg,data/raw/ASC-US/ASC-US_133.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1080.3173828125
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_134.jpg,data/raw/ASC-US/ASC-US_134.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,533.83984375
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_135.jpg,data/raw/ASC-US/ASC-US_135.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,792.03515625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_136.jpg,data/raw/ASC-US/ASC-US_136.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,665.2900390625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_137.jpg,data/raw/ASC-US/ASC-US_137.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1018.5361328125
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_138.jpg,data/raw/ASC-US/ASC-US_138.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,866.6181640625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_139.jpg,data/raw/ASC-US/ASC-US_139.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,636.5048828125
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_14.jpg,data/raw/ASC-US/ASC-US_14.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,714.6142578125
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_140.jpg,data/raw/ASC-US/ASC-US_140.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,956.4140625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_141.jpg,data/raw/ASC-US/ASC-US_141.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,581.2861328125
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_142.jpg,data/raw/ASC-US/ASC-US_142.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1197.95703125
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_143.jpg,data/raw/ASC-US/ASC-US_143.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,738.056640625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_144.jpg,data/raw/ASC-US/ASC-US_144.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,903.0654296875
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_145.jpg,data/raw/ASC-US/ASC-US_145.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1134.2900390625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_146.jpg,data/raw/ASC-US/ASC-US_146.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,666.6875
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_147.jpg,data/raw/ASC-US/ASC-US_147.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,578.193359375
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_148.jpg,data/raw/ASC-US/ASC-US_148.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,806.42578125
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_149.jpg,data/raw/ASC-US/ASC-US_149.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1061.9111328125
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_15.jpg,data/raw/ASC-US/ASC-US_15.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,983.810546875
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_150.jpg,data/raw/ASC-US/ASC-US_150.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,806.42578125
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_151.jpg,data/raw/ASC-US/ASC-US_151.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1045.4091796875
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_152.jpg,data/raw/ASC-US/ASC-US_152.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1456.814453125
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_153.jpg,data/raw/ASC-US/ASC-US_153.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,944.5859375
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_154.jpg,data/raw/ASC-US/ASC-US_154.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,822.2724609375
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_155.jpg,data/raw/ASC-US/ASC-US_155.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1157.650390625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_156.jpg,data/raw/ASC-US/ASC-US_156.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1217.322265625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_157.jpg,data/raw/ASC-US/ASC-US_157.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,2017.962890625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_158.jpg,data/raw/ASC-US/ASC-US_158.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1390.798828125
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_159.jpg,data/raw/ASC-US/ASC-US_159.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1134.2900390625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_16.jpg,data/raw/ASC-US/ASC-US_16.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,487.7470703125
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_160.jpg,data/raw/ASC-US/ASC-US_160.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1800.0126953125
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_161.jpg,data/raw/ASC-US/ASC-US_161.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,2131.6982421875
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_162.jpg,data/raw/ASC-US/ASC-US_162.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1217.322265625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_163.jpg,data/raw/ASC-US/ASC-US_163.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1683.265625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_164.jpg,data/raw/ASC-US/ASC-US_164.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1442.7626953125
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_165.jpg,data/raw/ASC-US/ASC-US_165.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1314.25390625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_166.jpg,data/raw/ASC-US/ASC-US_166.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1244.0517578125
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_167.jpg,data/raw/ASC-US/ASC-US_167.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,488.3349609375
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_168.jpg,data/raw/ASC-US/ASC-US_168.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1390.798828125
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_169.jpg,data/raw/ASC-US/ASC-US_169.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1065.685546875
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_17.jpg,data/raw/ASC-US/ASC-US_17.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,594.1103515625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_170.jpg,data/raw/ASC-US/ASC-US_170.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1065.685546875
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_171.jpg,data/raw/ASC-US/ASC-US_171.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1441.712890625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_172.jpg,data/raw/ASC-US/ASC-US_172.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,565.978515625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_173.jpg,data/raw/ASC-US/ASC-US_173.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1022.44921875
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_174.jpg,data/raw/ASC-US/ASC-US_174.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1350.44140625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_175.jpg,data/raw/ASC-US/ASC-US_175.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1666.1298828125
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_176.jpg,data/raw/ASC-US/ASC-US_176.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1350.44140625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_177.jpg,data/raw/ASC-US/ASC-US_177.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1863.4013671875
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_178.jpg,data/raw/ASC-US/ASC-US_178.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,518.302734375
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_179.jpg,data/raw/ASC-US/ASC-US_179.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1228.34375
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_18.jpg,data/raw/ASC-US/ASC-US_18.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1453.806640625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_180.jpg,data/raw/ASC-US/ASC-US_180.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,848.32421875
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_181.jpg,data/raw/ASC-US/ASC-US_181.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,557.9140625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_182.jpg,data/raw/ASC-US/ASC-US_182.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,830.6767578125
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_183.jpg,data/raw/ASC-US/ASC-US_183.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,719.9580078125
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_184.jpg,data/raw/ASC-US/ASC-US_184.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,901.9638671875
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_185.jpg,data/raw/ASC-US/ASC-US_185.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1651.869140625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_186.jpg,data/raw/ASC-US/ASC-US_186.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,588.38671875
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_187.jpg,data/raw/ASC-US/ASC-US_187.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1594.2744140625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_188.jpg,data/raw/ASC-US/ASC-US_188.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1124.052734375
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_189.jpg,data/raw/ASC-US/ASC-US_189.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,727.3681640625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_19.jpg,data/raw/ASC-US/ASC-US_19.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1609.669921875
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_190.jpg,data/raw/ASC-US/ASC-US_190.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,997.5703125
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_191.jpg,data/raw/ASC-US/ASC-US_191.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1034.3388671875
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_192.jpg,data/raw/ASC-US/ASC-US_192.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1067.4375
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_193.jpg,data/raw/ASC-US/ASC-US_193.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1221.466796875
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_194.jpg,data/raw/ASC-US/ASC-US_194.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1371.3212890625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_195.jpg,data/raw/ASC-US/ASC-US_195.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1245.0625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_196.jpg,data/raw/ASC-US/ASC-US_196.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,766.4931640625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_197.jpg,data/raw/ASC-US/ASC-US_197.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1182.71484375
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_198.jpg,data/raw/ASC-US/ASC-US_198.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1080.3173828125
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_199.jpg,data/raw/ASC-US/ASC-US_199.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,1226.27734375
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_2.jpg,data/raw/ASC-US/ASC-US_2.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,845.7900390625
C:\Users\blessy\projects\cancer prediction\data\raw\ASC-US\ASC-US_20.jpg,data/raw/ASC-US/ASC-US_20.jpg,ASC-US,Atypical squamous cells of undetermined significance,2592,1944,1.3333333333333333,988.1640625
